x,y
-78.93950038,38.11291322
-79.2752707,37.89313873
-79.45636258,37.84472525
-79.52325316,37.96372219
-78.35801525,38.98611593
-78.84402282,38.43067456
-79.72991801,37.79806961
-79.4965134,37.86545144
-78.36645502,39.00360162
-78.09262607,39.16085336
-79.37405632,38.08266082
-79.59511826,37.88767935
-78.28688459,39.30732329
-78.17191496,39.16639084
-79.51365963,37.66630719
-78.28193495,39.09250232
-78.17956035,39.16918449
-78.17953676,39.16920442
-79.69640616,38.23499071
-78.87644502,38.64449858
-78.93176347,38.28843233
-78.16933183,39.17878748
-78.98023267,38.23182146
-78.95554436,38.11158187
-79.00883183,38.16612799
-78.93973242,38.06164431
-78.7643651,38.7805372
-78.8550086,38.41537352
-79.99422845,37.76031389
-78.8403071,38.54898781
-78.18119348,39.16597818
-78.14591387,39.08105227
-78.96185115,38.09548612
-78.79132187,38.27189113
-78.19962402,39.09402675
-78.74882591,38.75830709
-79.07264693,38.03621547
-79.07379094,38.16517234
-78.64514882,38.38224103
-79.31010862,37.73585369
-78.90098243,38.05845584
-79.37518034,37.82768459
-78.63095334,38.7607117
-78.46036694,38.6655263
-79.02469154,38.18829047
-78.87243597,38.56600167
-78.69690091,38.38965494
-78.13014685,39.27341299
-78.19199837,39.09961638
-79.34492416,38.06815536
-78.17963153,39.16910399
-78.86358241,38.03258326
-79.04719865,38.12076034
-78.23819426,39.05834403
-78.76240889,38.58026653
-78.11355281,39.20346682
-79.03156362,38.01200784
-78.16609284,39.17866263
-78.8702837,38.45067829
-78.93109732,38.28831333
-79.04994055,38.03357994
-78.17936981,39.21026883
-79.82602031,37.8162264
-78.93083584,38.45318171
-79.44019724,37.7203329
-78.67787883,38.64819403
-78.9220147,38.06891488
-78.60912111,38.63839621
-78.84664344,38.43486856
-78.1301656,39.18194159
-78.92313542,38.34554286
-78.86273475,38.43850097
-78.86583047,38.45862413
-78.29839013,39.41704941
-78.9086761,38.40535856
-78.86495778,38.44882233
-78.87047592,38.44754104
-77.85562105,39.116575
-78.99281723,38.10927315
-78.83253756,38.41254356
-78.17670935,39.09371073
-78.69971015,38.3883464
-78.85051429,38.45107292
-78.99847935,38.19325444
-78.91503167,38.38826385
-78.56421321,38.82114434
-78.91596464,38.07719942
-78.85547416,38.42992598
-78.20920842,39.19141298
-78.93744589,38.27242798
-78.44433751,39.08514521
-78.92603481,38.05619373
-78.96574969,38.15221942
-78.99026793,38.08244493
-78.89007582,38.3101998
-78.877895,38.43323649
-79.99061596,37.79898361
-78.24753533,39.33143455
-78.85984256,38.527114
-78.87719618,38.06583758
-78.83544965,38.45548811
-79.04927937,38.03020648
-78.95085462,38.06383133
-78.92955658,38.30308336
-78.69967049,38.81792156
-78.9791764,38.2260198
-79.03481751,38.12912197
-78.21262839,38.90227391
-78.93317845,38.34702426
-78.13865901,39.2170886
-78.18321039,39.07731774
-78.8695289,38.45369202
-78.08732516,39.27507595
-79.37464037,37.82570007
-78.90153109,38.08825983
-78.86886548,38.4574844
-80.0238924,37.75697066
-78.92443377,38.08034643
-79.18266111,37.89291696
-78.1640821,39.17979376
-78.87883421,38.45098531
-78.13528541,39.2055764
-79.40979937,37.75580707
-79.04678348,38.13155684
-78.86030199,38.67281789
-78.14217502,39.18543152
-78.87890403,38.4345443
-78.59167845,38.81583427
-78.25489294,39.04066586
-79.00035352,38.11425704
-78.283897,39.30434904
-79.00576009,38.2010085
-78.72128905,38.32621223
-78.90055103,38.40778864
-78.16415761,39.19981728
-78.23190184,39.06589008
-78.83811548,38.46629263
-78.185235,39.16071557
-78.85541641,38.42613341
-79.08157752,38.14921695
-78.31808443,38.97334059
-78.52588344,38.87137245
-78.85001435,38.16357853
-79.70919237,38.02143511
-78.15188728,39.18515254
-79.57324698,37.62862223
-78.25978654,39.20503062
-78.88311659,38.07724952
-78.61054531,38.40358108
-79.04483479,38.12182799
-79.98005331,37.7780857
-78.36761621,39.01026755
-79.18049067,38.14009033
-79.28168643,37.88278119
-79.46980259,37.80559484
-78.84796041,38.42676114
-79.01450282,38.04533114
-79.9824915,37.79477961
-78.90738655,38.04567308
-78.90584161,38.19798023
-78.7432043,38.56402088
-78.53184564,38.87162446
-78.56655421,38.42026317
-78.19418024,39.12421501
-79.04355433,38.13448153
-78.95942276,38.25719536
-78.66370419,38.44268258
-78.91893136,38.3734542
-78.13061555,39.18568712
-78.13445688,39.18479916
-79.06690266,38.10345032
-78.1584692,39.10439349
-79.05890491,38.15186126
-78.94631963,38.25934123
-79.44215635,37.78360268
-78.63829897,38.75929437
-78.4901788,38.66105512
-78.91506279,38.38819903
-78.78967427,38.25969613
-78.29795418,39.05371625
-79.16384803,37.98775174
-79.01861384,38.14607902
-79.00914432,38.04272397
-78.89644202,38.06002793
-78.62620194,38.84261475
-78.7688625,38.59107023
-78.20266421,39.10325578
-79.36232473,38.30550152
-78.90616262,38.06187468
-78.82478819,38.46167865
-78.52586874,38.87136452
-79.5098441,38.4802444
-78.8728215,38.42416116
-78.97919136,38.40925354
-79.54026394,37.64014152
-78.19271894,38.91797199
-78.30507237,39.40764987
-78.94892648,38.05767876
-78.53681277,38.85803361
-78.81043208,38.39272258
-78.89111258,38.15411924
-79.45144702,37.84210195
-78.84590849,38.43412987
-79.03359762,38.43819866
-78.81668598,38.48225949
-78.18635314,39.09801888
-78.23502892,39.06216123
-79.1544373,38.4490809
-78.41826235,38.98321882
-78.34692814,38.99997213
-78.08243302,39.18106303
-78.81994107,38.579042
-77.92336906,39.13381315
-79.49799548,37.66227018
-78.15299516,39.06663621
-77.98247186,39.15186744
-78.92501678,38.05084053
-78.87720817,38.06605209
-78.83234455,38.36730978
-78.13236994,39.16806256
-78.20928214,39.16573213
-78.44459518,38.94348213
-79.99253416,37.77433861
-78.8728215,38.42416116
-78.16535744,39.164801
-78.8387299,38.42377994
-78.60600365,38.40236523
-78.19765918,38.96423415
-78.18659824,39.15619725
-79.43089782,37.72976175
-78.85541641,38.42613341
-78.65029977,38.40585944
-79.1111779,38.16029621
-78.61741362,38.46645761
-78.55602774,38.82439877
-79.53737771,37.6573558
-78.98191554,38.08723004
-79.05360711,38.1158012
-78.90976072,38.37948252
-78.97567597,38.40419848
-79.21146401,37.94989887
-78.5768499,38.87060915
-78.16462418,39.16544296
-78.87109469,38.44127982
-78.86176318,38.45425017
-78.55580797,38.36538101
-78.83793645,38.42220097
-79.42645297,37.80626622
-78.91889682,38.20717875
-78.24961174,39.04523533
-79.23130101,37.92965103
-78.18450317,39.21169768
-78.88736288,38.42090165
-78.33845716,39.00531995
-78.913709,38.07752092
-79.4418541,37.81701566
-79.14253833,38.03091329
-79.37758326,38.08177598
-78.61802364,38.46041426
-79.98819381,37.79133227
-79.76393594,37.78975784
-78.1624029,39.16847673
-78.84707582,38.45937009
-77.86728977,39.08253601
-78.87101935,38.44122796
-78.70433872,38.83945823
-79.60743676,37.87774417
-78.17532975,39.1722612
-79.49329025,37.86433102
-78.85548024,38.43025678
-79.00462721,38.20599477
-79.59240509,37.61268832
-78.86041317,38.47116199
-78.10952871,39.24668425
-78.9358925,38.06376081
-78.51785889,38.86704674
-79.32555021,37.82565976
-79.03307391,38.06351624
-78.65927176,38.40874492
-79.98699846,37.78952073
-78.39591892,38.99679923
-78.11233873,39.10021172
-79.93209102,37.77969879
-78.84746031,38.17422708
-78.15616568,39.16135682
-78.50546865,38.90210902
-78.2011066,39.19079771
-78.94644662,38.26690315
-78.2320394,39.19225228
-78.94527245,38.05912599
-78.16042187,39.17082479
-79.35576019,37.85375272
-79.09939182,38.14809298
-78.72280635,38.79894566
-78.86042881,38.47116669
-78.68326036,38.40449332
-79.05113635,38.12771525
-79.04858905,38.0782315
-78.31195696,39.00423199
-78.34938954,38.91245688
-78.16441077,39.1956465
-78.90852107,38.07033058
-78.90994989,38.76785759
-78.69365718,38.34955263
-79.02913187,38.21266351
-78.42245284,38.97806894
-79.28647876,37.88824102
-79.27960577,37.88931014
-79.23072284,37.9312003
-79.00815758,38.16893134
-78.69844141,38.79937181
-78.87465019,38.42822533
-78.1899489,39.2017914
-78.87351417,38.42891074
-78.16112212,39.16450965
-78.54666381,38.8488683
-79.14325906,38.02306271
-78.35459229,39.01482365
-78.17853925,39.20908161
-78.83654337,38.46627462
-78.92789788,38.08173231
-78.2543172,39.09874769
-79.11740825,38.15072789
-79.54839841,38.3978894
-78.89147734,38.42215698
-78.62065946,38.4850332
-78.90814435,38.08369247
-78.44979044,38.81275186
-78.13445778,39.18467915
-78.26297533,39.02071632
-78.62416992,38.4145833
-79.37233377,37.8318437
-78.90078556,38.07246242
-78.92022814,38.36861957
-77.99416596,39.13319675
-79.01748822,38.11650571
-78.44912029,38.95044173
-78.60347814,38.40146611
-78.91652922,38.3938715
-78.97555791,38.10258549
-78.90336814,38.43093369
-78.77406729,38.35695732
-78.82669929,38.26658219
-79.09821242,38.07027598
-78.90249344,38.06862521
-78.85344224,38.44674839
-78.80094637,38.60667093
-78.35190453,39.16594457
-78.44718721,38.94497771
-78.93150968,38.45395337
-78.95004977,38.0570654
-79.01397167,38.19754226
-78.98661438,38.22039014
-78.90293251,38.4111794
-78.84600693,38.42499614
-78.54166543,38.83672827
-78.15548716,39.17784037
-78.15001925,38.94675448
-78.15112811,39.17212234
-78.89643193,38.40992182
-78.13258363,39.13953189
-78.37748602,39.28124543
-78.9053094,38.07131634
-78.08392482,39.2916743
-79.02946997,38.35738159
-78.66918578,38.6519033
-78.09331343,39.07040889
-78.87741777,38.43262734
-78.93436497,38.07494018
-79.42619017,37.73660637
-79.36396086,37.89229822
-78.16712454,39.18439703
-78.86669144,38.42941413
-78.18437727,39.16229108
-78.87879703,38.44351199
-78.25109984,39.04394941
-78.85475673,38.43568894
-78.91304287,38.28950569
-79.02296591,38.0492917
-78.85047737,38.42649606
-78.54219935,38.85244647
-79.26831055,37.901266
-79.01841708,38.10745759
-78.18428863,38.90277382
-80.01607208,37.66152107
-78.5203,38.87273
-78.17956434,38.9097016
-78.08231569,39.18129965
-78.082417,39.18133203
-78.19065962,39.13869519
-78.52233022,38.68040865
-78.93351559,38.33613481
-79.96539893,37.7735404
-79.39933497,37.78959836
-78.90550777,38.40875312
-79.42558001,37.80536709
-78.33043643,39.00637017
-79.43365855,37.79024005
-79.40179137,37.77295337
-78.87997368,38.43602822
-78.96921661,38.184576
-78.98103712,38.10064666
-78.85473715,38.43149676
-78.44858073,38.99224921
-79.49422374,37.80583725
-78.14985452,39.18600714
-78.15873943,39.1273327
-78.87314421,38.42468327
-78.58857605,38.59922679
-78.85094814,38.42945965
-78.85541634,38.42611835
-78.52352673,38.92844274
-79.0256872,38.18732212
-78.11664147,39.18783225
-78.87318447,38.44261618
-78.8620121,38.40433554
-78.35494662,39.0153125
-79.50243613,37.66856007
-78.8573831,38.10954888
-78.21271647,39.36634222
-78.17774309,39.24175522
-79.43608181,37.7763195
-78.13857998,39.15449867
-78.87082143,38.44864798
-78.92971074,38.08248284
-78.84528605,38.13508177
-79.18194021,37.9834664
-78.20486807,38.94771969
-78.10210357,39.17730523
-78.85131017,38.43822879
-78.88668976,38.44363951
-78.18941467,39.14545502
-79.41143886,37.80232923
-78.15316062,38.90907547
-78.29465032,39.23691038
-78.08248359,39.29086101
-78.8754668,38.46170803
-78.92213814,38.05230494
-78.48215473,38.60043432
-79.73302436,37.80045025
-78.8107706,38.39280953
-78.76454442,38.79169901
-79.01942852,38.10870797
-78.36243318,39.01267386
-78.15341445,39.18455562
-78.66788702,38.39991332
-78.11003467,38.91435175
-78.11570925,39.29989035
-79.22517993,37.93547992
-78.17756494,39.34865125
-79.03584596,38.03427727
-78.93020217,38.30318994
-78.54639187,38.88199706
-80.19119783,37.72819194
-78.80621114,38.48854494
-78.29577995,39.37418696
-78.92994461,38.08257902
-78.64253942,38.74612873
-78.7976124,38.37878212
-79.85466836,37.80599256
-78.06401794,39.14956079
-78.47916278,38.67465299
-80.05764901,37.80848824
-78.0971252,39.18977351
-77.97936663,39.15747686
-79.40477282,37.76664812
-79.79262282,37.82802477
-78.05685302,38.97599048
-78.91022258,38.04944306
-79.14205541,38.0163542
-79.04190402,38.13140003
-79.44003649,37.72107481
-78.16504805,39.17338211
-78.02305307,39.10618628
-78.69822692,38.64738726
-78.92575296,38.35996424
-78.27152266,39.02634848
-78.85360011,38.44616705
-78.86058477,38.4502754
-78.15627615,39.19965003
-80.03090853,37.73697306
-78.14598619,39.15705952
-78.87473977,38.4278685
-78.13695505,39.2175442
-78.80936493,38.48406997
-78.0682857,38.92887695
-78.51045202,38.68652867
-78.18000061,39.26607676
-79.79092005,37.82680595
-79.23004105,37.93059653
-78.85763258,38.42593003
-78.00324711,39.04486196
-79.08504552,38.07767645
-78.90149841,38.07593832
-78.1828184,38.9103077
-78.17960362,39.15891043
-79.03482082,38.03453881
-78.4727807,38.64744165
-78.19737374,38.96405074
-78.99585568,38.0773674
-78.22448652,39.19413301
-78.92910081,38.08223236
-78.11932575,39.18704343
-79.07131056,38.14272325
-79.23526333,37.92692059
-78.87595064,38.43973859
-78.47102151,38.64833731
-78.49799878,38.91127376
-79.44677938,37.83673324
-79.03668139,38.12873468
-78.62578739,38.87577875
-78.13859047,39.21690358
-79.10837686,38.04069892
-78.72409267,38.38026034
-78.62312506,38.40505446
-79.08871283,38.09326102
-79.03724882,38.12923742
-79.3102533,38.10732323
-78.65151207,38.73333621
-78.50143922,38.90609463
-79.4086517,37.75927744
-78.83727288,38.52195378
-78.31135546,39.43103191
-78.93386389,38.5997003
-78.85495883,38.43981576
-78.86278661,38.46674804
-79.21330306,37.91767861
-78.13462368,39.19859834
-79.36523086,37.84177819
-79.98647916,37.78383837
-78.94306767,38.06184441
-79.47852505,37.8524129
-78.86254065,38.43854654
-78.87431604,38.44802273
-78.1962256,39.11473611
-78.94434963,38.0622445
-78.13353519,39.168368
-78.84575234,38.45041197
-77.97517671,39.16050924
-79.04330449,38.13454774
-78.96750755,38.46494822
-78.87084112,38.44865148
-78.12241599,38.90350558
-78.86600691,38.08953932
-78.15312953,39.1601527
-78.64801044,38.67895603
-78.13630461,39.21810188
-78.93549447,38.49928552
-78.26492204,39.03197907
-78.89787034,38.0759984
-78.29229701,39.00563855
-78.1519579,39.1823498
-78.70539029,38.38599895
-79.04448015,38.1241807
-78.27691388,39.22181427
-78.8503603,38.38273051
-78.86111534,38.43558513
-79.31380202,37.72860387
-78.08211038,39.18123526
-78.3497637,38.99016653
-79.20755928,37.954959
-78.49090438,38.66096466
-78.7174426,38.39345369
-79.05262881,38.04421791
-78.85822241,38.45205939
-78.16418048,39.18364075
-78.85449408,38.43806353
-78.85344388,38.44676323
-79.03180467,38.18088463
-78.63197126,38.76276833
-78.32350121,39.00437957
-78.30142939,39.22008125
-78.86889369,38.08071397
-78.89150558,38.42217628
-78.26055687,39.27952414
-78.19130397,39.16332961
-78.22513545,39.19062766
-78.8918566,38.42222001
-78.83820924,38.41990437
-80.23880761,37.76230943
-80.01392805,37.78494268
-79.27397179,38.01786198
-78.18442984,39.21167715
-78.84242931,38.18349379
-78.34014892,39.35356996
-78.85475461,38.43149767
-78.50145658,38.88673971
-77.91530965,39.1576276
-79.07385501,38.15071375
-79.08888672,38.16745434
-79.9037423,37.78548307
-78.8701879,38.43480158
-78.25463187,38.92658536
-78.16936004,39.16118342
-78.13314705,38.91181056
-78.53253814,38.58341914
-78.50704059,38.87957285
-79.07359459,38.14300099
-78.15574,39.16118531
-78.70347778,38.35615393
-78.61882203,38.40944962
-78.87229022,38.45149678
-78.17345411,39.20793697
-79.11402428,38.33899512
-78.52608457,38.87396334
-79.61383528,38.07254996
-78.93062059,38.31260408
-78.89688518,38.40066279
-79.99050762,37.79637494
-78.17763069,39.13876588
-79.06829491,38.06031813
-78.88252461,38.06764344
-78.16361397,39.18142856
-78.86950473,38.07115622
-78.85554212,38.4360695
-78.51921059,38.86534103
-78.17174092,39.15884254
-78.84640194,38.41545445
-78.36010498,38.79733418
-79.23527184,38.18644439
-78.91126813,38.41974669
-78.64606357,38.72134894
-78.87262099,38.45021394
-78.19615041,39.12096933
-78.16839785,39.18722439
-78.14115099,39.06573859
-78.17033016,39.17713753
-79.40766357,37.76052437
-78.15672872,39.17995841
-79.98716543,37.82098343
-78.19442264,38.93289989
-78.1259464,38.94473604
-78.5365551,38.82019822
-78.79331756,38.48761371
-78.76389416,38.74545162
-78.80573872,38.48869906
-79.0847095,38.08426867
-78.83262659,38.15103331
-78.61433432,38.78192699
-78.21383789,39.0880729
-78.94294396,38.06038653
-79.98776687,37.79068687
-79.31630196,38.10521943
-78.09789325,39.29221245
-78.28116435,39.02111729
-78.57405611,38.8318667
-78.59464819,38.52650341
-78.21105004,39.14925874
-78.65027529,38.40567938
-78.60532897,38.64116917
-78.15554435,39.1646172
-78.812866,38.39563402
-78.84466031,38.43047466
-79.05681269,38.14319349
-78.1944047,39.10810156
-78.70572992,38.3856538
-79.02154902,38.19123669
-78.97542104,38.22982077
-78.13980087,39.21659783
-78.13624489,39.21791172
-78.85055302,38.43724007
-79.22565639,37.93425969
-78.19192468,39.18400245
-77.87341932,39.12031732
-79.51372229,37.66628317
-79.02579674,38.03424867
-78.66953159,38.65133694
-78.79925349,38.38036113
-78.8031219,38.60075499
-78.85071944,38.43769193
-78.57824873,38.4623651
-78.17363692,39.14208593
-79.20622517,37.95600748
-78.97567878,38.40483423
-78.20008116,39.19021035
-78.88201015,38.06857057
-79.22434591,37.93627302
-78.86777451,38.45601008
-79.10106996,38.1271619
-79.84995971,37.80899175
-78.35524541,39.01479639
-78.09640614,39.25576338
-78.15371579,39.18456027
-78.09480896,39.27001237
-80.12093875,37.81614156
-78.87591477,38.34911732
-78.36527509,38.98892758
-78.53474805,38.85974003
-79.03907095,38.13064523
-78.55718442,38.84241392
-78.71298931,38.60913518
-78.25201547,39.14649415
-78.33732302,39.32955982
-78.86882,38.43067
-79.24466489,37.92066116
-78.09730138,39.2923692
-78.87226039,38.07367971
-78.906876,38.42089196
-78.85540199,38.42408925
-78.19141537,38.92515392
-79.40782577,37.76018402
-78.53814332,38.89995883
-79.03058907,38.13173363
-78.93521194,38.07257594
-79.09842025,38.15860438
-78.99510906,38.19978575
-78.2803622,39.0257771
-78.71594462,38.36378694
-78.49059098,38.6610023
-78.13250864,39.16809896
-77.97128052,39.17200561
-78.1939329,38.92504772
-79.37213814,37.72969978
-78.10159704,39.17611993
-78.87501784,38.42972207
-79.02137597,38.14097832
-79.47532352,37.74051604
-78.16523374,39.16568831
-78.91864622,38.37693349
-78.10607204,39.19905743
-78.17598085,39.16138094
-78.17024074,39.15801776
-78.17182669,39.16650825
-78.2337824,38.95239416
-78.54498378,38.41028469
-78.8505677,38.45112146
-79.06252295,38.10519923
-78.89488829,38.07714012
-78.85874225,38.45000632
-79.23174945,37.92932142
-78.82422681,38.57384154
-78.16846632,39.17670307
-79.69745751,38.33754802
-78.13807442,39.21565025
-78.90150525,38.0726996
-79.43030499,37.64642431
-78.18692223,38.91713285
-78.86742342,38.44642271
-78.98763288,38.08369244
-79.14879898,38.01129451
-78.38775722,39.00060047
-78.1392991,39.18481313
-78.15162139,38.93703394
-80.09403386,37.81659376
-78.63113399,38.75773387
-78.39232766,38.73773201
-78.88123902,38.44628309
-78.29483291,38.91040496
-78.91581759,38.07715216
-79.1481577,38.02062237
-79.41424046,37.75114531
-78.85199542,38.4463736
-78.18895621,38.95861165
-78.14082983,39.18507714
-79.22816063,37.93286154
-78.16403382,39.09338954
-78.18472844,38.91068001
-78.86047705,38.47118089
-78.1684334,39.18755076
-78.90041253,38.07334825
-78.87244834,38.44222824
-78.79383525,38.31286793
-79.22665559,37.93072401
-78.09499486,39.26867311
-78.61723586,38.45070681
-78.16081033,39.16440283
-78.93702612,38.38658016
-78.86916139,38.41894372
-78.19778378,38.91823823
-78.1385756,39.21691006
-78.1837589,38.91049689
-78.8867204,38.44367953
-78.84762759,38.43443248
-79.38684417,37.88383602
-78.38468753,39.21546979
-78.2580064,38.93043028
-78.78443322,38.50909946
-78.85516148,38.42370165
-78.51518122,38.87022753
-79.04783028,38.28092391
-78.51587774,38.89169134
-79.0492439,38.03020828
-78.86642172,38.45014417
-78.86972425,38.45267295
-78.65142796,38.74413728
-78.18518102,39.1608945
-78.69944982,38.3886639
-78.87003038,38.4516848
-78.8565396,38.43999195
-79.08700893,38.31086026
-79.9901827,37.79354133
-78.79585255,38.37786916
-79.89922677,37.78678197
-78.45154072,38.95457829
-79.39255432,38.31810768
-78.12477934,39.18696089
-78.76360438,38.80538357
-78.88172721,38.067369
-79.49457824,37.65645729
-79.78734953,37.82630905
-78.13693857,39.21749824
-79.88933131,37.79105701
-78.15647416,39.15950249
-78.92964206,38.08245485
-78.89725297,38.40928781
-78.19385389,39.12574197
-78.93107361,38.29837124
-77.98570903,39.03213935
-78.52225673,38.80092742
-79.03382312,38.03493458
-79.32761135,37.86977703
-78.36467417,39.01043425
-78.16485926,39.16711437
-78.94532891,38.05910033
-77.86568126,39.11517979
-79.44279975,37.77651217
-79.26316509,38.16581241
-78.3538304,38.65200297
-79.99400348,37.77398987
-79.39746529,37.79020531
-78.86879955,38.37973963
-78.87332444,38.13087869
-80.05519369,37.8042692
-78.39149004,39.21606934
-78.85874225,38.45000632
-78.47979434,38.95177617
-78.64992562,38.41151639
-78.1341328,38.93532825
-79.14936887,38.0108454
-78.14549389,39.18587459
-78.8859743,38.43530018
-79.57727306,37.89658701
-78.16476081,39.20314507
-78.85541827,38.42650992
-78.9080117,38.04791699
-79.12174168,38.2469389
-78.3225804,38.97191314
-78.84588412,38.42486196
-79.36521363,37.84178059
-78.7214476,38.37995882
-77.90862689,39.06593135
-78.16143911,39.1694691
-78.47735145,39.10007685
-79.07775742,38.16432393
-78.87194253,38.47667358
-79.98554519,37.78247394
-78.83844526,38.63187458
-78.83907096,38.42341971
-79.50011546,37.62255484
-79.44248786,37.81837851
-79.45796375,37.79733528
-78.1696785,39.18203896
-78.6228903,38.51090259
-78.15158254,39.18529453
-78.91524635,38.38728189
-79.49592848,37.7199113
-78.85514304,38.43597551
-79.44460964,37.78307572
-78.21466345,39.22162747
-78.85416875,38.42125902
-78.16075021,39.14322969
-78.93398368,38.51692789
-78.0875073,38.91227059
-78.88317101,38.44141616
-78.19413459,38.91695182
-79.07619011,38.1260786
-78.87060476,38.44967374
-79.09169007,38.07295763
-78.18545358,38.91440559
-78.18917705,39.26862246
-78.80499828,38.40934869
-78.84473856,38.43327358
-78.16487939,39.16554619
-78.78337001,38.37057118
-78.86006754,38.45233243
-79.45693353,37.76675503
-78.73454396,38.58138026
-79.03381134,38.06323936
-78.43813202,38.96404175
-79.02579657,38.19379455
-78.88212843,38.43324309
-78.07935766,38.97514906
-78.35476888,39.01481829
-78.49300826,38.77734305
-78.42584419,38.67648479
-78.99879705,38.18559021
-78.99473479,38.1921514
-78.89660775,38.42879941
-78.98575114,38.16154609
-79.67506579,38.2608526
-78.17011709,39.18510556
-78.83959804,38.43316549
-79.39653603,37.79614623
-78.84780551,38.43437052
-79.24040093,37.92350187
-78.80594421,38.38915616
-79.07164588,38.15020971
-78.42462077,38.72411003
-78.17717896,39.17106837
-78.36256,39.35784
-78.93686504,38.06342635
-78.56177917,38.57839118
-78.3750529,38.67356515
-78.59137201,38.58925615
-78.17068889,39.17579582
-78.83928081,38.42476456
-78.19116148,39.16332251
-79.31331451,37.87332799
-78.18148905,39.09002878
-78.97167078,38.24070624
-78.16863259,39.16184611
-78.50817022,38.87307296
-79.25309279,37.91447027
-78.92688062,38.40818845
-78.8719018,38.45796224
-78.11238655,39.18823773
-78.80266331,38.62554382
-79.43604451,37.72355717
-78.851062,38.43155076
-78.09610884,39.25646846
-78.89776128,38.0576982
-79.26724649,37.88912019
-78.16845203,39.15895757
-78.17776729,39.14971219
-78.12330465,39.18703392
-78.88209663,38.08780114
-79.03190975,38.01450876
-78.68763329,38.92312534
-78.36144802,38.7918873
-78.86056351,38.45028749
-78.51796913,38.57802745
-78.90669519,38.40758495
-78.35374223,39.27711754
-78.45525504,38.67390593
-78.57609546,38.87059238
-79.44990376,37.7815707
-79.03427055,38.33812217
-78.61110848,38.88839137
-78.3006121,39.32440491
-78.81414686,38.47333255
-78.94643913,38.25867579
-78.79637838,38.60501059
-78.2949474,39.00521295
-78.16348047,39.1813663
-78.90421932,38.07990376
-78.79734258,38.37762332
-78.33602184,39.0749335
-78.55063886,38.92275875
-78.70598863,38.61512049
-79.12780164,38.03531527
-78.180442,39.16820986
-79.0374937,38.01246937
-78.18857776,39.14953579
-78.90119011,38.07258741
-78.87916185,38.44332957
-78.1439924,39.15774333
-79.23107339,37.93056091
-78.87300109,38.43170502
-78.48563376,38.92549953
-79.53702876,37.8052722
-78.19679534,39.21643295
-79.37367676,37.83866651
-78.87271185,38.42660851
-79.43444161,37.77816867
-78.19328583,38.92221264
-79.17654743,38.17122252
-78.13743484,39.18431727
-79.07139463,38.06359386
-78.13518518,39.20503067
-78.75710404,38.54682132
-78.80735794,38.49271163
-78.11920757,39.18737951
-78.57710954,38.82858446
-78.88797237,38.43893607
-78.79967743,38.49495389
-78.16476341,39.16577231
-78.79229872,38.5022714
-79.03754316,38.33016944
-78.87885559,38.43447979
-78.17668009,39.2272375
-78.84936294,38.63590459
-78.15668304,39.15936984
-79.2867574,37.88479467
-78.1045981,39.18616577
-78.97303204,38.11475315
-79.43301917,37.77838141
-78.14807147,39.1947959
-79.4443789,37.78290755
-79.44585639,37.8011892
-78.6368675,38.76037562
-78.85002026,38.46287428
-79.81417096,37.8148847
-79.99924852,37.76940971
-78.22077688,39.15111604
-78.7765687,38.63240085
-78.15438901,39.18301736
-78.85872485,38.4476982
-78.85034057,38.45438152
-79.29460745,37.88181048
-78.88076066,38.43504026
-78.44863937,38.8729871
-78.96420669,38.06794325
-79.47324944,37.86809231
-78.97915002,38.47094127
-78.99581214,38.19511993
-78.18903193,38.9125075
-79.57312593,37.63007379
-79.36174312,37.85066694
-78.76724787,38.58571755
-79.89183564,37.7896108
-78.93294281,38.28984274
-79.57799359,37.62719763
-78.93683726,38.06304423
-78.10150396,38.91341272
-78.63696342,38.81640112
-79.45945937,37.76413286
-78.18306755,38.90154301
-78.15912412,39.13092219
-79.3901144,37.83989984
-79.32582396,38.09922711
-79.31370432,37.8728193
-78.13268616,38.91184953
-78.16463449,39.17211798
-78.92410034,38.08020749
-78.1430468,39.21462671
-78.02291416,39.05198612
-78.69680803,38.62805369
-78.98769791,38.08367269
-78.65584011,38.82748348
-78.97156747,38.46571192
-78.93562861,38.29038335
-78.11086547,39.24514456
-78.71307822,38.36086902
-79.08690617,38.15186576
-79.76120107,37.79035436
-78.50723437,38.87931339
-78.18575511,39.19115183
-78.85802802,38.44275265
-78.31154536,39.00758558
-78.94375975,38.05813691
-78.79808939,38.60840979
-79.03390968,38.40217408
-78.91263249,38.07610264
-79.1597897,37.88528772
-78.1818163,39.21076448
-78.51819702,38.86662745
-78.26646443,39.09070589
-78.89167571,38.42240459
-78.85784434,38.47548752
-78.17753287,39.09390954
-78.90335541,38.20638798
-79.07363213,38.14447286
-78.19120739,38.92396415
-78.99767969,38.19068159
-78.87672891,38.44460135
-78.21183925,39.0851085
-78.19116148,39.16332251
-78.8428382,38.43104941
-79.22499755,37.93485776
-78.19084915,39.09921463
-79.15768064,38.00254275
-79.99050762,37.79637494
-79.0881563,38.12720575
-78.85347241,38.44599027
-78.86245981,38.07431409
-78.16138071,39.16457934
-77.88103031,39.12238749
-78.35610677,39.0147121
-78.15674008,39.17825385
-78.5558665,38.87442136
-79.08066514,38.1261116
-79.07281652,38.10666683
-78.8813371,38.08410079
-79.79902326,37.81276266
-79.53446839,38.44535694
-79.53245189,37.64151823
-78.7905863,38.28904444
-78.86560128,38.43872748
